dataset_id,file_record_id,scan_record_id,quality_test,status,affected_point_count,details
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,format_identity,pass,0,FMT-02R-00e53630cd36
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,lattice_parse,pass,0,LAT-02R-ae4c74e47a033f66
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,point_count_reconciliation,pass,0,51
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-4bf9457dca51fccc,SCAN-02R-bc0f4f0c3548d67f,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,count_control_semantics,pass,0,time_controlled
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,format_identity,pass,0,FMT-02R-a20370d76087
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,point_count_reconciliation,pass,0,21
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-4dae638e87018000,SCAN-02R-eb5b106ace121b92,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,UB_parse,pass,0,UB-02R-397acad65dd9e384
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,count_control_semantics,pass,0,time_controlled
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,format_identity,pass,0,FMT-02R-365d8346d6ba
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,lattice_parse,pass,0,LAT-02R-ae4c74e47a033f66
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,point_count_reconciliation,pass,0,21
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-4ec5d8f394c2876a,SCAN-02R-42f2046fce901aec,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,format_identity,pass,0,FMT-02R-06137a7de1ad
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,point_count_reconciliation,pass,0,51
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-4f42c03f9a4a989b,SCAN-02R-4eb3495e2e32dd73,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,count_control_semantics,pass,0,time_controlled
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,format_identity,pass,0,FMT-02R-fb75879b9023
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,point_count_reconciliation,pass,0,21
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-50ed3a6aa1d85618,SCAN-02R-5b80daccf8c23dd0,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,format_identity,pass,0,FMT-02R-00e53630cd36
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,point_count_reconciliation,pass,0,31
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-51cd8477e36147f8,SCAN-02R-c8f01d8d90de0c04,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,format_identity,pass,0,FMT-02R-06137a7de1ad
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,point_count_reconciliation,pass,0,26
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-5220bed93a198b55,SCAN-02R-059bd02c78268a2b,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,UB_parse,pass,0,UB-02R-1d710a6baa059bbb
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,format_identity,pass,0,FMT-02R-06137a7de1ad
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,lattice_parse,pass,0,LAT-02R-ae4c74e47a033f66
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,point_count_reconciliation,pass,0,25
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-52eba187558a3c67,SCAN-02R-8641a638f4880175,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,declared_actual_column_count,pass,0,57
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,format_identity,pass,0,FMT-02R-25ddc2c75b1e
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,point_count_reconciliation,pass,0,11
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-547ae22861c35e33,SCAN-02R-183e2f7a146cbdf6,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,UB_parse,pass,0,UB-02R-397acad65dd9e384
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,count_control_semantics,pass,0,time_controlled
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,format_identity,pass,0,FMT-02R-42b66acce1bb
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,lattice_parse,pass,0,LAT-02R-ae4c74e47a033f66
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,point_count_reconciliation,pass,0,31
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-548c132cbb5f17d6,SCAN-02R-20b2aca534749eb8,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,UB_parse,pass,0,UB-02R-1d710a6baa059bbb
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,count_control_semantics,pass,0,time_controlled
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,format_identity,pass,0,FMT-02R-a20370d76087
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,lattice_parse,pass,0,LAT-02R-ae4c74e47a033f66
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,point_count_reconciliation,pass,0,21
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-56a3d2571deda3b4,SCAN-02R-251028aabdf3c3e7,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,declared_actual_column_count,pass,0,59
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,format_identity,pass,0,FMT-02R-06137a7de1ad
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,point_count_reconciliation,pass,0,51
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-575e049a16f2e04e,SCAN-02R-42d0a4d8bd2d58cc,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,count_control_semantics,pass,0,monitor_controlled
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,declared_actual_column_count,pass,0,58
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,detector_monitor_time_numeric_validity,pass,0,finite Decimal tokens; no correction
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,energy_relation,pass,0,verified_global
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,format_identity,pass,0,FMT-02R-00e53630cd36
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,header_parsing,pass,0,ordered raw records retained
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,lattice_parse,pass,0,LAT-02R-517a9644e4f59287
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,numeric_block_parsing,pass,0,one nonempty contiguous block
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,point_count_reconciliation,pass,0,7
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,raw_scan_ID_consistency,pass,0,filename compared with raw header scan ID
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,readability,pass,0,strict UTF-8 decoded
EXP-TAIPAN-001,FILE-02R-57f5d07be2ba1eae,SCAN-02R-7fc5c872db142199,timestamp_validity,pass,0,header timestamps; timezone unrecorded
EXP-TAIPAN-001,FILE-02R-58cb1ca25197b413,SCAN-02R-76804d90690fee01,UB_parse,pass,0,UB-02R-c7cdba07fed2dfd7
EXP-TAIPAN-001,FILE-02R-58cb1ca25197b413,SCAN-02R-76804d90690fee01,all_declared_fields_preserved,pass,0,wide plus auxiliary exhaustive by declared index
EXP-TAIPAN-001,FILE-02R-58cb1ca25197b413,SCAN-02R-76804d90690fee01,count_control_semantics,pass,0,time_controlled
